Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00      600     0.00     0.00  __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > std::__miter_base<__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >(__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >)
  0.00      0.00     0.00      600     0.00     0.00  AStarSearchAlgorithm::State const* std::__niter_base<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >(__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >)
  0.00      0.00     0.00      583     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&)
  0.00      0.00     0.00      583     0.00     0.00  std::vector<int, std::allocator<int> >::end() const
  0.00      0.00     0.00      583     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00      0.00     0.00      583     0.00     0.00  std::vector<int, std::allocator<int> >::begin() const
  0.00      0.00     0.00      583     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long)
  0.00      0.00     0.00      583     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&)
  0.00      0.00     0.00      583     0.00     0.00  std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&)
  0.00      0.00     0.00      583     0.00     0.00  int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.00     0.00      583     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      583     0.00     0.00  int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.00     0.00      583     0.00     0.00  int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.00     0.00      583     0.00     0.00  int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  0.00      0.00     0.00      583     0.00     0.00  int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00      0.00     0.00      537     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end()
  0.00      0.00     0.00      530     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> > const* const&)
  0.00      0.00     0.00      530     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const
  0.00      0.00     0.00      530     0.00     0.00  std::vector<int, std::allocator<int> >::operator[](unsigned long)
  0.00      0.00     0.00      527     0.00     0.00  void std::_Destroy_aux<true>::__destroy<AStarSearchAlgorithm::State*>(AStarSearchAlgorithm::State*, AStarSearchAlgorithm::State*)
  0.00      0.00     0.00      527     0.00     0.00  std::_Vector_base<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00      527     0.00     0.00  std::_Vector_base<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::~_Vector_base()
  0.00      0.00     0.00      527     0.00     0.00  std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::~vector()
  0.00      0.00     0.00      527     0.00     0.00  void std::_Destroy<AStarSearchAlgorithm::State*>(AStarSearchAlgorithm::State*, AStarSearchAlgorithm::State*)
  0.00      0.00     0.00      527     0.00     0.00  void std::_Destroy<AStarSearchAlgorithm::State*, AStarSearchAlgorithm::State>(AStarSearchAlgorithm::State*, AStarSearchAlgorithm::State*, std::allocator<AStarSearchAlgorithm::State>&)
  0.00      0.00     0.00      450     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
  0.00      0.00     0.00      450     0.00     0.00  void std::__move_median_to_first<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
  0.00      0.00     0.00      450     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)> >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&)>)
  0.00      0.00     0.00      408     0.00     0.00  std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const& std::forward<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const&>(std::remove_reference<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const&>::type&)
  0.00      0.00     0.00      406     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > const*, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > > >::base() const
  0.00      0.00     0.00      400     0.00     0.00  std::_Vector_base<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.00     0.00      328     0.00     0.00  void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00      328     0.00     0.00  void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00      318     0.00     0.00  AStarSearchAlgorithm::AddToOpen(int, int, int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >, std::allocator<std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > > >&)
  0.00      0.00     0.00      318     0.00     0.00  AStarSearchAlgorithm::Heuristic(int const&, int const&, int const&, int const&)
  0.00      0.00     0.00      318     0.00     0.00  void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      318     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.00     0.00      318     0.00     0.00  std::initializer_list<int>::end() const
  0.00      0.00     0.00      318     0.00     0.00  std::initializer_list<int>::size() const
  0.00      0.00     0.00      318     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.00     0.00      318     0.00     0.00  void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      318     0.00     0.00  std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
  0.00      0.00     0.00      318     0.00     0.00  int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00      318     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      318     0.00     0.00  std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00      0.00     0.00      318     0.00     0.00  std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  0.00      0.00     0.00      318     0.00     0.00  void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag)
  0.00      0.00     0.00      318     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&)
  0.00      0.00     0.00      318     0.00     0.00  std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag)
  0.00      0.00     0.00      318     0.00     0.00  int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00      318     0.00     0.00  int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00      318     0.00     0.00  std::iterator_traits<int const*>::iterator_category std::__iterator_category<int const*>(int const* const&)
  0.00      0.00     0.00      318     0.00     0.00  int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&)
  0.00      0.00     0.00      318     0.00     0.00  int* std::copy<int const*, int*>(int const*, int const*, int*)
  0.00      0.00     0.00      318     0.00     0.00  std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*)
  0.00      0.00     0.00      301     0.00     0.00  std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::end() const
  0.00      0.00     0.00      301     0.00     0.00  std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::begin() const
  0.00      0.00     0.00      300     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<AStarSearchAlgorithm::State>, AStarSearchAlgorithm::State>::_S_select_on_copy(std::allocator<AStarSearchAlgorithm::State> const&)
  0.00      0.00     0.00      300     0.00     0.00  AStarSearchAlgorithm::State* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<AStarSearchAlgorithm::State>(AStarSearchAlgorithm::State const*, AStarSearchAlgorithm::State const*, AStarSearchAlgorithm::State*)
  0.00      0.00     0.00      300     0.00     0.00  std::_Vector_base<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::_Vector_impl::_Vector_impl(std::allocator<AStarSearchAlgorithm::State> const&)
  0.00      0.00     0.00      300     0.00     0.00  std::_Vector_base<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::_M_create_storage(unsigned long)
  0.00      0.00     0.00      300     0.00     0.00  std::_Vector_base<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> >::_Vector_base(unsigned long, std::allocator<AStarSearchAlgorithm::State> const&)
  0.00      0.00     0.00      300     0.00     0.00  std::allocator_traits<std::allocator<AStarSearchAlgorithm::State> >::select_on_container_copy_construction(std::allocator<AStarSearchAlgorithm::State> const&)
  0.00      0.00     0.00      300     0.00     0.00  AStarSearchAlgorithm::State* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, AStarSearchAlgorithm::State*>(__gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, __gnu_cxx::__normal_iterator<AStarSearchAlgorithm::State const*, std::vector<AStarSearchAlgorithm::State, std::allocator<AStarSearchAlgorithm::State> > >, AStarSearchAlgorithm::State*)
